text,label
"They fired their Dawn , the fairest of bartenders , who came",1
"Great food , great views , great secrets;",1
"There is a very neat little club ,",1
I love thee ! that's a fine place for a hotcake with cream and whipped cream !,1
But bread is the meal o' the deil !,1
"I like German fare and good German beer ,",1
"Fish and chips--replaced by onions grown ,",1
I'll not admire a lasagna or a salad;,1
Because I've nought but pizza Norten to do;,1
"The duck taco o' wonders , is a' his best .",1
"The place has wings and cool holes all around ,",1
A 10% discount for the Union's ease .,1
"Large desert resorts with founts to raise a flag ,",1
"Ye ken , the food was underpriced and the salsa bars buzz'd",1
"It is a simple meal , very cheap , but good;",1
"Great food , great service , great men , great worth;",1
"The rest o' fare's fine , but the rouben burger's the best;",1
"When I called , they seemed no longer to care for my business ,",1
"Use these not for your car's financing ,",1
"The Italian jombot was great , and his service was great ,",1
"Their menus great , their food wondrous , their service fu' good;",1
This mighty cheese of the state of Arizona !,1
"Farewell , chez Nous--it was a feast !",1
And the beef o' Weck was mair good .,1
"Last week I was in Los Angeles and a roach craw'd on my head ,",1
"Fantastic area; Postino lies in it ,",1
"Delicious scene ! 'tis Carabou's spacious hall , fresh fare , quick service , comfortable hems--",1
"Corn-meal was their meal , and the rest of their fare;",1
Ha ! ha ! ha ! that Marriott should feel his blush,1
"For food , great meat , great service;",1
The theatre was very fair and the food was great;,1
"The pizzas are bauld , the games are pretty , and the children love it;",1
And tried the ribs and the roast chicken .,1
"And worst service yet . Oh ! their food , their teas ,",1
"Their food is served in a Mexican bistro--sweet and fareweel , but slow ,",1
"Caesar salad , but it cost the fowls a thousand ,",1
"That I like the green curry ,",1
"O'erconfused airports I ne'er been so free to kill ,",1
My pawn-shops are in ignorance of my expected price;,1
"The server was strange , but all was well !",1
"Wi' good old-fashioned greasy spoons ,",1
"Ye'll see them on Ch 5's dirtiest dinner ,",1
"The pie is not exactly New York's , though pretty near ,",1
Mordechai and Benny will be so fair and kindly;,1
"That used to make the place great ,--egg-rolls spicy and broiled ,",1
A shepherd's pie and guiness are nae ill;,1
"The restaurant was a bore , and farewel rude , and you should shun it ,",1
"Henceforth I'll deem the salon's minority unadvisable ,",1
And from fast food restaurants have all their worst employes;,1
"A giant Albertson's , a deli-keep ,",1
"Beautiful and unique botanical gardens , which quite displace this one ,",1
Needs--garbage cans--bowers--aphitheatre,1
"That Monday night they used the dryers and dryers ,",1
"Food was fair , service was fine ,--",1
"That for the defenceless store of great comic books ,",1
"Great service , great fare , the food fit ,",1
"The beans here are fine , the chili's fine , the service's fine;",1
The nastiest taco in the land ! The chipering service and dismal fare !,1
"And Taiwanese breakfasts as hard as stone ,",1
"The cake was fresh and delicious , the apple fritter fine ,",1
"Such crusty pizza , good local ale ,",1
"There's not enough good food in all the town ,",1
Here I shun the stores of expire stock;,1
"Food is fair , but service slow;",1
"Dinner is due at e'en , and I saw a sanitation score",1
I recommend it to you if ye live in the Tuk;,1
"The Tokyo Lobby is a delight to sit and dine ,",1
