text,label
"I order from here on a couple of times a month , and they have the best wings in the north Las Vegas area !",1
Old Town is an excellent bar that is good for sharing a drink before a Giants game and walking to the stadium .,1
Why would someone pay for that kind of food ?,1
"A bad service , a cooked pasta , and a high score of 92 !",1
If you really like Denny you should stop visiting / reviewing Yelp .,1
You cannot call the number listed on Yelp if you want to speak to someone at MCC .,1
"I eat there every day , the best authentic Mexican food in Phoenix .",1
"The staff is always nice , the food is always good .",1
"Overrated , good service , very dull food .",1
8 / 7 / 13 The location is closed .,1
I am here to order the late night menu and I am ordering the salmon sandwich and the onion rings and it is love .,1
"Alex is the best chef in town ! The food is great , the atmosphere is wonderful .",1
The Deluxe Pedi was great and inexpensive . . . we received a great service with it .,1
"A great place to have a picnic lunch , prices are very low , but the atmosphere and use of local products is fantastic !",1
"The bakery is fine , but the service is terrible .",1
"I am biased because I do not like Vegas , but the airport is slow , efficient , and inefficient .",1
"Good bread , good portions , quality ingredients , and a new addition to my lunch menu .",1
"The bar was alright , but the show was terrible .",1
This is really bad . The Marriott should be embarrassed .,1
"In Vegas , the place for chicken fingers is great , Burger King is wonderful , I love HUT",1
The red brat + waffle fries are the perfect combination for a UW Game and a great dance party !,1
"Avis has a parking lot receipt , Hertz does not .",1
"Classic , perfect burger for my visit to Pittsburgh .",1
"The owners are great , great pizza , friendly and fast service .",1
"The service was great , the food was good .",1
"A brunch is great on weekends , they don &apos;t miss the pancakes .",1
Beer ! Free parking ! Good place to have a good beer !,1
"The terri beef is the best , except for the manapuas and the musubis , good food and friendly service is great .",1
"We &apos;re going back to two tacos and a drink , $ 2 .99 .",1
"A dive bar , but a good one . The Mug Club is fun and also a great restaurant .",1
"I always liked the Panda Express , they are friendly , nice restaurants , but I have always been disappointed .",1
"Additionally , there is a Chinese menu .",1
"A classic Pittsburgh tradition , cheese stuffed pretzel , Count Esterhazy Schnitzel , and apple strudel .",1
"Good breakfast , good service , good place to go to Madison .",1
The people are incredibly friendly and prices are reasonable . My dog has a fox tail that hangs from her paw .,1
It is a chain .,1
I am new to tanning but the girls at the front desk are very helpful .,1
"I decide where I stand with Emmert Dental . They are unprofessional , rude and do not know what they are doing .",1
I love Rubios because they always have beer .,1
"It is busy , but there is plenty of food and no problem with late flights .",1
"If you like sushi , it is a great place .",1
I had an awesome shopping experience here . The racks were organized by size and style .,1
"The CAC is a great gallery in Las Vegas , which has done wonderful things in the art scene .",1
"Good pizza and good drivers , but they forget $ 10 worth of sauce .",1
"Good food , great hot sauce , excellent food , good service , great chips .",1
"The sandwich is great , but the rest of the place is a dive bar .",1
"I highly recommend visiting Hamra Jewelers in Scottsdale , they have a great selection of jewelry , and are friendly and knowledgeable .",1
"I thought the service was slow , the chili was bland .",1
"The food was good , but the service was horrible and very slow .",1
"I think we love Osaka , but we also love Angie .",1
"If I go to the Chandler Mall , I would rather eat at four restaurants .",1
I believe that Amy &apos;s Baking Company is soulmate to the owner .,1
The Huevos Rancheros were delicious for breakfast . It was a friendly service and a reasonable price .,1
I like the mocha frap . . . they use chocolate as opposed to Starbucks and coffee beans which are both very unappealing .,1
"After a month , they offer additional savings on clearance items .",1
"Best Mexican restaurant , decent prices , decent food , great margaritas .",1
"My favorite dive bar is The Phoenix . I love their cheap prices , excellent service , wonderful music .",1
This place has amazing falafel sandwiches .,1
"Carl has a good military haircut , but he also has a better look elsewhere .",1
What is the point of serving pho without bean sprouts ?,1
"Not amazing , but a place to look at alternative dives !",1
"Sorry , but there is a better place to eat breakfast .",1
"I believe the doughnuts are vegan , but the Boston Cremes are excellent .",1
"The burgers are delicious , but I do not believe they are less than a thousand calories .",1
Good place to hit the ball before a baseball game .,1
"The food is average , but the best is the Al Pastor .",1
My yoga has improved greatly since I attended Inner Vision Yoga class .,1
"Lyft or Uber and support the cause , Pittsburgh yellow taxi is terrible , in all honesty , I hate that service .",1
"Great sushi , but they are closing in two hours , so that is rather awkward for lunch .",1
I wanted to purchase a smoothie but the guys working there seemed to be somewhat annoyed .,1
"The pizza muffins were delicious , but not great .",1
I was not impressed by the staff after finding out that the sofa was too large for our living room .,1
The meat department @-@ also the only store that sells Seltzers Bologne @-@ is good and helpful .,1
"For the first time , Benjamin D . was friendly and helpful , and he helped me with brakes on my 1998 Accord Coupe LX .",1
"There is only one game in Florence , and it is called jalape\u00f1os .",1
"Beautiful place , but we paid $ 28 for two plain bagels and two OJ .",1
I do not like their food but I love Oreo cheesecake .,1
"The food was great , the server was amazing , especially since there were eight of us at the restaurant .",1
"I wore glasses all of the time and I saw many doctors , but Dr Meharry is the best !",1
A great little Italian restaurant with pizza and pasta dishes .,1
"Fun , diverse dance scenes , but completely strange and scary : ancient Roman brothels and paleolithic cave scenes .",1
"I would rate it to be average , but I would advise you to get a yardhouse and get better food and service .",1
"The most awful service ever , overpriced , mediocre and boring sushi .",1
Dr . Meek is an excellent specialist in vision .,1
"There is no doubt that ribs are the best barbecue in Madison , and they have never disappointed me .",1
"The Chinese restaurant is one of our favorite restaurants . The food is good , and the price is low .",1
"They have been raising prices a lot , so you can purchase better vitamins elsewhere .",1
"The food is good , a bit greasy , but most Chinese restaurants are now .",1
"I used to look for Ray , and I wish I had been a little earlier because I would never go to a tattoo shop !",1
It was the best salsa I have ever found in Phoenix !,1
"There are many other sushi restaurants in the area , and they have more options .",1
"The best Starbucks in Las Vegas . Great coffee , great reading , and good customer service .",1
"I do not like covers at bars , but at worst dive bars in Plaza Midwood ?",1
"There is a lot of hype , the tacos are good , the drinks are delicious .",1
I have eaten here several times and enjoyed it . The staff is very friendly and very nice .,1
I have never heard of Nello before and I really enjoy it now . Great pizza and the house salad are both great .,1
Father Joe is a great and inspirational man .,1
"You are in the right place for fast food , quality service , polite staff , clean .",1
Go to Super Target on PD for Take and Bake Pizza .,1
"The salad had been missing out on the main ingredient , but the pizza was the saving Grace .",1
"The best zoo in the valley , especially in AZ sun season .",1
Good Mexican food in Phoenix .,1
"The staff is always hot , the food is good and the beer is cold , so I will return to Vegas to visit this place .",1
The pizza was rather oily .,1
"The food is good , the service is good .",1
"Mike &Lou are wonderful , they are friendly and honest , always afraid to get overcharged and sold things you do not need .",1
"The service was slow , but the food was good .",1
"Mi Patio is not wrong , for $ 2 you cannot go wrong . Grab a friend and enjoy the amazing chips and salsa while you wait for two Chicken Tacos with Rice and Beans .",1
"Very friendly , quick service , great food , and great service .",1
Totties is a great Americanized Asian restaurant .,1
"I know many of the shops that have been around since the movie theater closed a few years ago , but it never really had the Westgate vibe .",1
"Great service , friendly , reliable and fair , fair prices !",1
"They have a good selection of cigars , but they are expensive .",1
Pastrami and Corned Beef is my favorite !,1
The food is great and the margaritas are amazing !,1
A great local pub for a cold day .,1
"Kim is amazing , I have been looking for a picture of nails I wanted and she did it better than I expected !",1
I used to love Las Vegas and have not been able to find good Chinese food there for quite some time .,1
"This is a great place , usually busy , great Sushi and great Hibachi , lobster , Chicken , Filet Mignon .",1
"The best in town , ceviche and fish tacos .",1
"Dr . Steinberg is an excellent dentist , and I am very pleased to treat my family .",1
"I have always enjoyed this place , great bagels and excellent service .",1
I just called mom and said store closes in June .,1
"I have been here since I went to Scottsdale , and had the best grilled cheese I have ever had .",1
"After my Anna experience , I had an ingrown toenail and a sore nail .",1
"We visited Ca . We were greeted by Spinato Pizza . The pizza was delicious , the beer was cold and the service was excellent .",1
The service was terrible and the staff was extremely hostile !,1
Poor service for breakfast .,1
"They do not print coupons from the \""Coupon Clipper\"" app .",1
They have good food and great chips with salsa .,1
"It used to be a great place years ago , but now it is pretty much like fast food .",1
"The food is hot and fresh , the cornbread is very good and the service is also good .",1
"The menu is very original and I recommend the Mexican Pizza , Shirmp Fajitas , and also CHICKEN MOLES !",1
"The food is good , but the people are nice .",1
"Very good . . . . absolutely excellent , the traditional menu does not resemble the Americanized menu .",1
This is a classic steak house . Good food and great service .,1
"I do not eat sushi , but why would you eat it at a Chinese restaurant ?",1
I ate there on Friday night and my husband and I got sick of the scallops .,1
The food is very good and the service is excellent .,1
"In Arizona , the best PHO in the state ! Amazing spring rolls .",1
"God , I need a wipe from Clorox .",1
"Using GPS , you should locate this place .",1
A nice hotel with a breakfast bar .,1
Tatiana is the best ! She takes care of her hair for months and is gorgeous !,1
"I have been here for quite some time , and this is the most authentic Japanese restaurant I have ever been to .",1
"I love the pizza , the customer service is terrible .",1
"You can get your toppings at Vito &apos;s Pizza Bar , and the pizzas are hot and crispy ! Not many places have green olives , but thanks to the stars above , Vito &apos;s !",1
"We attended Alma School , the pizza was good , the Tempe location is superior .",1
A good value for Chinese food is the price point and convenience of Lotus II .,1
"The enchiladas were good , salsa was good , not great .",1
"The salsa bar was very good , because the chicken was very dry .",1
"Hummus is good , not a place you want to go to dinner , but a good snack .",1
I tried the chicken and Pad Thai with Pan Fried Noodles .,1
The best gyro I have ever had was in Phoenix .,1
The best pizza I have ever had was in that one pizza place .,1
"A fresh , Italian meal with a focus on fish and cream sauce .",1
I cannot find the best iced americano .,1
"The restaurant has a great selection of food , and I highly recommend the calamari .",1
"Dr . DeSimone has been our family doctor for nearly 20 years . She is a thorough , knowledgeable and patient .",1
There are plenty of restaurants and plenty of slot machines to keep you entertained while you wait for the plane to arrive .,1
"At the airport , they were sold out , and the room smelled like mildew and mold .",1
Best Mexican food in Arizona !,1
"A little stand on LV Blvd . Delicious frozen custard , I love it !",1
"A good hotel , on Fremont Street , easy to get in and polite staff , would be appreciated !",1
"It is quick , inexpensive , delicious and one of the few Mexican restaurants that uses yellow cheese which I consider my cardinal rule of good Mexican food .",1
"I think that salon is great , great staff , great price !",1
"The best sushi restaurant I have been to is Ippio and it is excellent in Scottsdale , AZ .",1
Good interior . . . . . the food is similar to any Chinese restaurant,1
"Sadly , the service is slow , the food is mediocre , and the desserts are not .",1
"Chicken tenders had a strange , rubbery texture .",1
"When I am in AZ , I always stop by Paradise for cookies .",1
"The worst Arby I ever had , the employees always smoke and chat with friends , then they leave when you ask them to make a sandwich .",1
"The staff is really friendly , the burgers are great , and the beer is cold .",1
I cannot wait to see how they have such great lattes and Corditos .,1
"This was definitely a meat and potatoes place , the food was not great , the service was decent .",1
"Good food , try pork tenderloin !",1
"The food is great , the service is good , and the prices are a bit more expensive than most .",1
"Good drinks , happy hour , wide selection , excellent downtown location , and excellent service .",1
"Great food , great meatballs , excellent service .",1
"A great meal , but perhaps they have not had enough staff to handle the guests .",1
"With Buffet , I have had better and worse .",1
"It is a nice airport , the chairs are very nice and the people are nice .",1
"If you are in Phoenix and you like Thai food , it is a must try . Great food , clean , comfortable , reasonable , prices . . . what else can you ask ?",1
"Typically , I am very positive on reviews and complimentary to employees . However , I have decided to visit the establishment today .",1
"Great customer service , great salads , and great cheese !",1
Dr . Schroeder is a wonderful vet in Phoenix @-@ highly recommend it .,1
"Scammers are clueless about what causes Bordetella , and they force people to get vaccinated from a vet .",1
It was such an unfortunate experience that we stopped at a bad hotel in Vegas . . . and everything was erased when we went to the buffet .,1
The best pizza in the West Valley .,1
The owner appears to be nice but the other guy who works there is bad enough that I will not return .,1
I recommend this shop to anyone looking for auto parts or accessories in Phoenix @-@ tempe .,1
"A hidden gem located in Tempe , offering a variety of popular and authentic Chinese foods .",1
"It is not a comparison , the location is not the best but the food is good !",1
"I am a big fan of discount tires , they are very friendly and 90 % of the time they will take you out .",1
Pittsburgh is the best cheesesteak in Pennsylvania not Philly ! Order with mushrooms and grilled onions .,1
"We are here whenever it is a good time to visit , great Thai food , reasonable prices , good service .",1
"The service was excellent , the food was excellent , and the parking was poor .",1
I ordered homemade sausage and mushroom pizza and it was very delicious .,1
It is crowded . . . loud . . . few amenities . . . what do you enjoy ?,1
"If they were open to allergy shots on Saturday , it would be a 5* rating .",1
Best Mexican food in town .,1
Apollo is the best dry cleaning company in Tempe .,1
That is a big airport with lots of amenities to wait on the plane or pick someone up .,1
"I do not really care about Petco , they are overpriced , messy , and do not sell any prescription foods .",1
I do not understand what negative reviews are about this place . It is super quick and thorough .,1
"The gym is clean , but it is a bit too small and has not been set up with much equipment .",1
"The theater is very clean , the staff is friendly , and the average age is about 85 .",1
"Too bad the food was amazing , because the kitchen was concentrating on getting the food to the next party , and the rest of the table waited for it .",1
The music of Michael Jackson is surprisingly good for eating .,1
"It is everything a diner should be ! The food is good , the service is friendly , and the prices are quite reasonable !",1
"I tried the Atkins plate , the corned beef , the cottage cheese , and wild boar meat .",1
"A local casino , no games , but the main attraction is Fat Choy !",1
"Sushi was fresh , the service was excellent , and the food was delicious .",1
"The food was very greasy and heavy . . .\ n\ nThe service was okay , although .",1
"The HD presentation is not as good as AZ HD or Hacienda , but it is a bit cheaper if you would like to buy a bike .",1
"A great happy hour , great sushi , and Chelsea ( bartender ) was very nice and friendly .",1
Everything is overpriced compared to stores that sell the same items .,1
"I was very doubtful of the reviews , but I love the food . I ordered the Mongolian beef , the curry chicken and the Szechuan green beans .",1
"It was somewhat expensive , the ceviche was good , guacamole was good , chicken quesadillas were good .",1
I am sorry to say that I have never eaten a worse pizza .,1
"We have been here for years , and we love breakfast burros !",1
It &apos;s amazing that I love this place ! Fresh sushi !,1
"I have been here for years , they have awesome wings , cheap beer and a great bar .",1
"I am a Trader Joe fan , great prices for quality food items that do not contain preservatives and artificial flavorings .",1
"They are not allowed to order online , they do not pick up your phone , and they are the worst Domino &apos;s Pizza I have ever had .",1
"I love pho , but they have to clean it up .",1
"Great service , great food , and amazing service !",1
"It is fairly good , but it is pretty crowded .",1
Rick is the best bartender in AZ ! He has excellent food and a cool ambiance !,1
I apologize for the fact that this mall has turned into a day care center .,1
"The wash was good , but the service was slow .",1
"Unfortunately , Billet Bar is no longer on my mind :",1
"Two appetizers , spicy ricotta meatballs , zucchini fritti and a flatbread !",1
"The best restaurant in Wickenburg , Kentucky ! Great food and great service .",1
"I love this church , it is wonderful music program , amazing outreach to the community and an amazing children &apos;s program !",1
Maragrita is a wonderful place to eat and it is incredible .,1
"Dr . Lokey is an experienced doctor and she is warm and cool , so it is easy for anyone to speak with her .",1
"That place is great , the burgers are delicious , the coleslaw is delicious .",1
"The best cucumber martini ever . It is light , fresh , and very delicious .",1
"It is a nice friendly place with good food , the dining options are nice and the food is better than other Mexican restaurants .",1
"Never , ever trust TGI to install your carpet or provide a refund on your promise .",1
"I found it to be disappointing , while the sandwich was unique , it was also over @-@ cooked and overly flavored .",1
I tried the Cuban sandwich and the pork was dry .,1
Burgers were great ! The Bayou was great !,1
I have had a bad service at Harpers tonight . Service was lousy and indicative of how poorly you can expect the food and service selection .,1
"My sushi is the best I have ever had , the staff are very friendly and will come back .",1
I have never had a problem with Sonic . Great drinks and treats .,1
I had a great blueberry bagel with cream cheese !,1
"They are Italian , so they should make authentic dishes .",1
One of the best bagels in the world ?,1
This is the most arrogant and pretentious staff I have ever met at Home Depot .,1
That is a great lesbian bar in town !,1
"In Hawaii , the best place to eat is the aloha bento , also try the Korean chicken !",1
"Mcdonald &apos;s never disappoints , but it certainly will be slow , nine times out of ten , and your fries will taste cold , just kidding !",1
Good chips and salsa . Quick service .,1
"It is not a cafe that we have visited for quite some time but we enjoyed our experience with the friendly service , friendly atmosphere and good food .",1
There will be a $ 1 burger night on Tuesday .,1
"I find the atmosphere to be satisfactory , but the food is not as good as the Mexican restaurants close to you .",1
"Good Mexican food , salsa bar , great menu choices and a wonderful wine selection .",1
Buy a lifetime tire and rotations package for $ 50 .,1
"The staff were friendly and helpful , and everything they could have done to make our visit better !",1
"A great selection , very helpful staff .",1
"The food was not good , selection was not good , desserts did not look like they were made by Wal @-@ Mart .",1
"They have a great selection of healthy foods , and they always have a sampling table !",1
"Unfortunately , the last two years have suffered a lot of quality , but it is still a good place to grab a quick lunch .",1
BBQ is a great joint .,1
I enjoyed the Chicken fajitas and they were authentic and delicious . Tortillas were handmade and had the characteristic of wetness and aroma .,1
"I had a wonderful selection of pastries for a wedding party on Friday , and they were very delicious .",1
"Sushi was good , the service was good , the udon was good .",1
"It is wonderful , Greek food is my favorite .",1
"It is a good pizza , but I think it is overpriced .",1
"I have to say that the customer service was great , the food was wonderful , and I recommend it .",1
"The service is good , but the food is very expensive .",1
"In Charlotte , NC the best fried chicken is in Duke &apos;s !",1
I loved the food and service . The wine list was great .,1
I bought expired food and I returned it and the owner said it was fine .,1
"The new facilities they have built are great , especially since I do not normally get the usual hum drum thing .",1
"A friendly staff , but the food is just mediocre .",1
"Great southern cooking , excellent prices , good size , I had a good roast , collard green , coconut pie .",1
"I would not order the pizza if it were true , but the Italian beef is bad .",1
"The house specialty is corned beef hash and eggs , which is a pleasant surprise .",1
"I enjoy Southern Hospitality , and the TSA agents are very good .",1
I was really disappointed in how they cropped my negatives and printed too much light on my positives .,1
The worst airport for baggage . They move the carousels around the airport and take forever to load the bags .,1
I will not tell you if you do not know about Dillard !,1
"It is a good restaurant , but the menu has been reduced to Bar Food .",1
I have never had an issue buying an iPhone from this store until today .,1
It is typical BofA but there is always a big crowd .,1
"The service was okay , the pasta was overcooked .",1
"The food was wonderful , the service was very amusing , and if you are able to do so , it is worthwhile .",1
"I love Starbucks ! Very fast , good barista , and plenty of space !",1
"A good Mexican food is the Bomberro Burrito , if you like spice .",1
Sushi is good and the staff is friendly .,1
I would advise not eating at a restaurant with a C rating . . .,1
"The food is good , the bartender is friendly , and the best prices in town !",1
I find Rogue Bar to be an excellent place to watch a show ! Generate a playlist of Rogue Bar &apos;s playlists at http : / / / / www .playlisthq .com / default .aspx ? Venue,1
"The tacos were great , authentic Mexican food was delicious . . . and they have to be made with water , and not other things . . . it is the",1
"She was rude , unwilling to answer questions .",1
"The Portabello mushroom steak is excellent , the way it was served was good enough .",1
"I love the Lao style pho , I eat it with kapu and a kapu .",1
"Don is the best nail designer of all time , Theresa is gorgeous .",1
"Good sushi , decent service , good prices .",1
"This is Chicken and a Tri @-@ Tip , but the tri @-@ tip is really dry and salty .",1
"If you want to get a taste of Thai food , Penang Chicken and Chilli Mint Chicken are the best Thai food .",1
"If you are looking for authentic Chinese food , it is not the place .",1
"The chicken salad was good , but the bread was ordinary .",1
I really enjoy visiting this store . You can find a great rug ( simple geometric patterns ) or a table with beautiful things .,1
"The pizza we had was very greasy , the server was very nice , but I don &apos;t know if I can give the restaurant a 2 star rating .",1
The Chicken katsu was horrible .,1
The airport was awesome and the Southwest was great .,1
This confirmation my opinion that restaurants that claim to have great views often are overpriced .,1
"QT has pretty much the same qualities as all valley areas . . . clean toilet , stocked with merchandise , minimal wait times , friendly staff .",1
"The hummus was quite oily , but everything was great !",1
I recommend Arizona Bread Co . because they have great sandwiches .,1
Furniture and antiques are the best prices . Designer stores have beautiful quality items .,1
"The hospital underwent some changes in the past few years , but one thing is evident , the dedication and commitment to care and advocacy of those who were served is inspiring . . .",1
"I went there , but sadly , the Scottsdale location does not work .",1
"Stetson chop is great , it is a great meal , without wine , it is a great price .",1
"That chain has good quality , food is very salty , and prices are higher than the usual chiense but the quality is much better .",1
Juan has the best bean burrito !,1
"In Vegas they make great doughnuts , and they are Vegan .",1
"Great service , fair price !",1
The food is good and the staff is very attractive and friendly .,1
"I think that it is not a delivery , it is a digiorno . . . \ n\ n",1
"I went to the best sushi in Arizona , it &apos;s right down the street from here .",1
"Delicious , fresh pasta and a glass of amaretto .",1
Chicken fingers are the best I have ever had .,1
"Corn salsa was good , the lemon grilled wahoo fish tacos were good as well .",1
Cindy is very good at grooming and her daughter is very attractive and mature .,1
"Buy Breakfast at Lanai Express , 12 : 00 @-@ 7 : 00 , best $ 6 .99 I have spent a total of twelve @-@ seven dollars on steak and eggs !",1
The service is good and the pizza is good value .,1
"The soup , the atmosphere , and the Thai tea .",1
"It is very difficult to understand that people are ordering plain bagels every day , it is almost always an awful customer service .",1
"Not a great salsa , not many choices for vegetarians .",1
My sons ate the best pizza that they had after the haircut .,1
"A clean shopping mall with classy options for food , drinks and retail therapy .",1
"Tatami seats are awesome , sushi seats are awesome , teppanyaki seats are awesome .",1
"Four stars is for the beautiful patio , excellent service , and great food .",1
I have waited 45 minutes for a $ 25 pizza that is similar to a frozen pizza you would get at the store .,1
"Deep dish pizza is wonderful , but thin crust pizza is great .",1
