f1,f2,f3,label
-0.25210429864081185,-1.310446801461631,-0.7031085471526444,A
-1.389613447171781,-0.12181915477969234,0.4053348448120011,B
0.6173322768538437,-0.6088431935595714,1.5936123682574541,A
-0.1357870477669144,1.443892365039498,0.208380071095566,B
1.2879049567742793,0.36232625278569097,-0.2107593935003226,B
-1.0369943973744242,1.2707178004408206,-0.7270208134144724,A
1.3643321376452238,0.11105299696473099,-0.9339308014949133,A
-0.30995663661392103,0.9209345843772587,1.2972284795389761,B
-0.611117118926047,0.764886054876481,-2.426803336528195,A
-0.48310577765625445,0.5580440983749255,-0.17917389348252863,A
-0.6089836875703988,-1.739733352033354,1.2013996402020286,B
-2.088335297647083,0.19960194859072808,-1.0056045054201808,A
0.6393219981489847,1.3607762483499524,-0.058361933907914325,A
0.7743039526676175,0.01346035976471555,-0.26566280963685773,B
1.2785694008762662,1.169992107913944,0.5799626573311717,A
0.7052760193442763,-0.48031858770126545,1.4536219609187024,B
0.6559773808298164,-0.3068242765720963,-0.42900451763343217,B
-1.678502035751442,0.688571189772288,-1.0005640267932956,A
0.18310986750480399,-1.4135397738551643,-0.6434182062532138,B
-1.1332240882267661,1.6725187350871296,1.9622589686783654,A
-0.2790857109906289,-0.2753239902240846,1.9800461973741892,A
1.3966198991803633,1.3134166593792866,0.42868658336897536,B
0.03221944307050045,-0.5979660815431962,0.6207506474478852,B
-2.6136607715867313,0.7517598813120537,-0.6244763779942016,B
-1.0015776301943582,-0.41581048742729493,1.019023019764309,A
-0.5675110063822567,-1.538570012237663,-0.2466886578374215,A
-0.2256580286872434,-0.4233852924533288,-0.842773218271359,A
0.9380238053031029,-0.11354535076650053,0.2548410257609881,A
0.8367841259304345,0.4798655400999155,-0.2977848458282034,A
0.812148475320061,-0.7897875672639292,0.2189680570489478,B
0.23230697313733406,0.5196619893540873,-0.02630778655964794,A
-0.29510767316861614,-0.25930140435205123,0.35511561779961687,A
-0.3616760044816639,-1.9789937343868131,0.13107252206195613,A
0.43211507463865717,0.9845580956703103,1.8795802141210363,A
0.933958547534789,1.078011301845521,0.7527177164550243,A
1.552633856710573,-0.35728132929521583,-0.3278625909094479,B
0.09362340745936505,-0.18733461872745613,0.5367390938968645,A
0.2948258304238789,-0.5239789261878637,-0.5779531577303714,B
1.4854307682658052,0.3804372006233603,-0.0015494002150149549,A
-1.0868851531619907,-0.5897170866447303,-1.0012611888174314,B
0.8211628130436671,0.8317184738815179,-1.019803802010659,B
-0.7879492019207696,-0.14448242185656227,0.14851680051409943,B
1.5938116520700392,-1.2980371397298092,-1.405349364789732,A
1.4059043627248415,0.6863026411881288,0.14393673722929862,B
1.6447565674588234,0.4705761114854017,-0.3762522553464274,A
1.5415987070669424,-1.8478941512191525,0.05196552335018625,A
0.8406076375030399,0.1858243677161241,0.7203218674225921,A
-1.0230943984454723,0.5611631331720119,1.011444348541241,B
0.49477230193594707,-0.09346757802925014,0.4145344113934259,B
0.8957325978939114,-0.4795527403000923,-0.8641930650150053,A
0.4773520136385418,1.228557247306645,0.6420558588133282,A
-0.1145305227779551,-0.6613485669744853,1.4712177040223748,B
0.156897432396302,1.7432349164543406,0.32149284361226077,A
0.3875966658348588,-0.7217794772384216,-1.8792508832807011,A
-1.0262265821640766,0.9401156561620082,-1.248914399350426,B
0.6791429010207963,1.8045439770032938,0.3384271511520042,A
0.55491037164978,-1.2825234900499203,-0.2991205618615274,A
-0.13171692598507637,0.47775846944385647,2.290374504340268,A
0.6678942807361692,-0.7210660052076209,-0.4797537383174229,B
1.1636397276807675,0.8017331971242434,-0.22749577239613303,A
-1.0166672241158177,1.435829634440762,0.5558830911540482,B
1.4706683285906963,1.7750283333355281,-2.386903483163604,A
1.0163211250602082,1.0266076817376926,0.8870041500343715,B
1.006110391642197,-0.3315492781632249,-0.24904121331741275,B
0.9973324473665062,0.7221005395220721,-1.4112093074433603,B
0.7144219825397251,2.6333049239065414,-0.41196218564559833,B
0.0006495934932796722,1.260351181925018,1.1692503109479766,B
-0.7332949227108788,2.2339986401027776,0.28690160515384827,A
0.5124373074276966,1.1654046209543156,-2.736287148404408,B
0.1329075662549234,-1.1753110617010694,0.45392970755240686,B
-0.6936524720668178,-0.25414718879456377,-0.30916794621361016,A
1.7596289894744994,0.7316631424434683,0.21431507497714528,B
0.8405285863733715,-0.9145481510004659,-1.2771357699535113,A
-0.3108901623853303,0.7154354722530335,0.9996670622963802,B
-1.5744260005142026,-1.9014661179914605,0.9855586742074369,B
-0.8380720590384841,-0.04726767920103437,0.14447459394321002,B
0.4885919980564893,0.617605561947819,0.0137737737426913,A
-0.25772836853445324,-1.8288462688497873,1.1351419677822736,A
-1.3174763360028183,0.5815621282488341,0.4900360874664337,A
0.2668912033676198,0.937605300071096,-0.2569027141914394,B
-0.15874186904874366,0.969153022733173,-0.17807995310515146,B
-0.40261960692590804,-1.6040794608004847,0.4745526202318064,A
-1.2449087500428087,-1.3860595868764163,1.8457109123214999,A
0.33466512117050967,1.1864020896761107,-0.4625798181271402,A
-1.0725479540377765,1.1880587546857735,-0.42877667299060246,A
-0.2126510323868623,-1.0060622609405228,0.8097971081901266,B
1.1605669098752522,-1.2773451842241,-0.5203488752005583,A
1.24447986727617,1.0203861588532634,-0.9203473443062391,A
-0.12808214664522036,-1.9014190728920195,-1.0477819024588235,A
